Grid Size ,64
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,16,21,-0.462393283844,-0.402979373932,0,-7.16709542274,-4.23128437996,0
0,1,17,21,-0.462393283844,-0.402979373932,0,-6.7047021389,-4.23128437996,0
0,1,17,22,-0.462393283844,-0.40297961235,0,-6.7047021389,-3.82830488682,0
0,1,17,23,-0.462393283844,-0.402979373932,0,-6.7047021389,-3.42532539368,0
0,1,16,23,-0.462393283844,-0.402979373932,0,-7.16709542274,-3.42532539368,0
0,0,17,22,-0.462393283844,-0.40297961235,0,-6.7047021389,-3.82830488682,0
0,1,16,23,-0.462393283844,-0.402979373932,0,-7.16709542274,-3.42532539368,0
0,1,16,22,-0.462393283844,-0.40297961235,0,-7.16709542274,-3.82830488682,0
0,1,16,21,-0.462393283844,-0.402979373932,0,-7.16709542274,-4.23128437996,0
0,1,17,21,-0.462393283844,-0.402979373932,0,-6.7047021389,-4.23128437996,0
0,1,18,21,-0.462393283844,-0.402979373932,0,-6.24230885506,-4.23128437996,0
0,1,18,22,-0.462393283844,-0.40297961235,0,-6.24230885506,-3.82830488682,0
0,1,18,23,-0.462393283844,-0.402979373932,0,-6.24230885506,-3.42532539368,0
0,1,17,23,-0.462393283844,-0.402979373932,0,-6.7047021389,-3.42532539368,0
0,0,18,22,-0.462393283844,-0.40297961235,0,-6.24230885506,-3.82830488682,0
0,1,17,23,-0.462393283844,-0.402979373932,0,-6.7047021389,-3.42532539368,0
0,1,17,22,-0.462393283844,-0.40297961235,0,-6.7047021389,-3.82830488682,0
0,1,17,21,-0.462393283844,-0.402979373932,0,-6.7047021389,-4.23128437996,0
0,1,18,21,-0.462393283844,-0.402979373932,0,-6.24230885506,-4.23128437996,0
0,1,19,21,-0.462393283844,-0.402979373932,0,-5.77991557121,-4.23128437996,0
0,1,19,22,-0.462393283844,-0.40297961235,0,-5.77991557121,-3.82830488682,0
0,1,19,23,-0.462393283844,-0.402979373932,0,-5.77991557121,-3.42532539368,0
0,1,18,23,-0.462393283844,-0.402979373932,0,-6.24230885506,-3.42532539368,0
0,0,19,22,-0.462393283844,-0.40297961235,0,-5.77991557121,-3.82830488682,0
0,1,18,23,-0.462393283844,-0.402979373932,0,-6.24230885506,-3.42532539368,0
0,1,18,22,-0.462393283844,-0.40297961235,0,-6.24230885506,-3.82830488682,0
0,1,18,21,-0.462393283844,-0.402979373932,0,-6.24230885506,-4.23128437996,0
0,1,19,21,-0.462393283844,-0.402979373932,0,-5.77991557121,-4.23128437996,0
1,1,0,0,0,0,0,0,0,0
0,1,20,22,-0.462393283844,-0.40297961235,0,-5.31752228737,-3.82830488682,0
0,1,20,23,-0.462393283844,-0.402979373932,0,-5.31752228737,-3.42532539368,0
0,1,19,23,-0.462393283844,-0.402979373932,0,-5.77991557121,-3.42532539368,0
0,0,20,22,-0.462393283844,-0.40297961235,0,-5.31752228737,-3.82830488682,0
0,1,19,23,-0.462393283844,-0.402979373932,0,-5.77991557121,-3.42532539368,0
0,1,19,22,-0.462393283844,-0.40297961235,0,-5.77991557121,-3.82830488682,0
0,1,19,21,-0.462393283844,-0.402979373932,0,-5.77991557121,-4.23128437996,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,21,22,-0.462393283844,-0.40297961235,0,-4.85512900352,-3.82830488682,0
0,1,21,23,-0.462393283844,-0.402979373932,0,-4.85512900352,-3.42532539368,0
0,1,20,23,-0.462393283844,-0.402979373932,0,-5.31752228737,-3.42532539368,0
0,0,21,22,-0.462393283844,-0.40297961235,0,-4.85512900352,-3.82830488682,0
0,1,20,23,-0.462393283844,-0.402979373932,0,-5.31752228737,-3.42532539368,0
0,1,20,22,-0.462393283844,-0.40297961235,0,-5.31752228737,-3.82830488682,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,22,22,-0.462393283844,-0.40297961235,0,-4.39273571968,-3.82830488682,0
0,1,22,23,-0.462393283844,-0.402979373932,0,-4.39273571968,-3.42532539368,0
0,1,21,23,-0.462393283844,-0.402979373932,0,-4.85512900352,-3.42532539368,0
0,0,22,22,-0.462393283844,-0.40297961235,0,-4.39273571968,-3.82830488682,0
0,1,21,23,-0.462393283844,-0.402979373932,0,-4.85512900352,-3.42532539368,0
0,1,21,22,-0.462393283844,-0.40297961235,0,-4.85512900352,-3.82830488682,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,23,22,-0.462393045425,-0.40297961235,0,-3.93034255505,-3.82830488682,0
0,1,23,23,-0.462393045425,-0.402979373932,0,-3.93034255505,-3.42532539368,0
0,1,22,23,-0.462393283844,-0.402979373932,0,-4.39273571968,-3.42532539368,0
0,0,23,22,-0.462393045425,-0.40297961235,0,-3.93034255505,-3.82830488682,0
0,1,22,23,-0.462393283844,-0.402979373932,0,-4.39273571968,-3.42532539368,0
0,1,22,22,-0.462393283844,-0.40297961235,0,-4.39273571968,-3.82830488682,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,24,21,-0.462393283844,-0.402979373932,0,-3.46794939041,-4.23128437996,0
0,1,24,22,-0.462393283844,-0.40297961235,0,-3.46794939041,-3.82830488682,0
0,1,24,23,-0.462393283844,-0.402979373932,0,-3.46794939041,-3.42532539368,0
0,1,23,23,-0.462393045425,-0.402979373932,0,-3.93034255505,-3.42532539368,0
0,0,24,22,-0.462393283844,-0.40297961235,0,-3.46794939041,-3.82830488682,0
0,1,23,23,-0.462393045425,-0.402979373932,0,-3.93034255505,-3.42532539368,0
0,1,23,22,-0.462393045425,-0.40297961235,0,-3.93034255505,-3.82830488682,0
1,1,0,0,0,0,0,0,0,0
0,1,24,21,-0.462393283844,-0.402979373932,0,-3.46794939041,-4.23128437996,0
0,1,25,21,-0.462393283844,-0.402979373932,0,-3.00555610657,-4.23128437996,0
0,1,25,22,-0.462393283844,-0.40297961235,0,-3.00555610657,-3.82830488682,0
0,1,25,23,-0.462393283844,-0.402979373932,0,-3.00555610657,-3.42532539368,0
0,1,24,23,-0.462393283844,-0.402979373932,0,-3.46794939041,-3.42532539368,0
0,0,25,22,-0.462393283844,-0.40297961235,0,-3.00555610657,-3.82830488682,0
0,1,24,23,-0.462393283844,-0.402979373932,0,-3.46794939041,-3.42532539368,0
0,1,24,22,-0.462393283844,-0.40297961235,0,-3.46794939041,-3.82830488682,0
0,1,24,21,-0.462393283844,-0.402979373932,0,-3.46794939041,-4.23128437996,0
0,1,25,21,-0.462393283844,-0.402979373932,0,-3.00555610657,-4.23128437996,0
0,1,26,21,-0.462393283844,-0.402979373932,0,-2.54316282272,-4.23128437996,0
0,1,26,22,-0.462393283844,-0.40297961235,0,-2.54316282272,-3.82830488682,0
0,1,26,23,-0.462393283844,-0.402979373932,0,-2.54316282272,-3.42532539368,0
0,1,25,23,-0.462393283844,-0.402979373932,0,-3.00555610657,-3.42532539368,0
0,0,26,22,-0.462393283844,-0.40297961235,0,-2.54316282272,-3.82830488682,0
0,1,25,23,-0.462393283844,-0.402979373932,0,-3.00555610657,-3.42532539368,0
0,1,25,22,-0.462393283844,-0.40297961235,0,-3.00555610657,-3.82830488682,0
0,1,25,21,-0.462393283844,-0.402979373932,0,-3.00555610657,-4.23128437996,0
0,1,26,21,-0.462393283844,-0.402979373932,0,-2.54316282272,-4.23128437996,0
0,1,27,21,-0.462393164635,-0.402979373932,0,-2.08076959848,-4.23128437996,0
0,1,27,22,-0.462393164635,-0.40297961235,0,-2.08076959848,-3.82830488682,0
0,1,27,23,-0.462393164635,-0.402979373932,0,-2.08076959848,-3.42532539368,0
0,1,26,23,-0.462393283844,-0.402979373932,0,-2.54316282272,-3.42532539368,0
0,0,27,22,-0.462393164635,-0.40297961235,0,-2.08076959848,-3.82830488682,0
0,1,26,23,-0.462393283844,-0.402979373932,0,-2.54316282272,-3.42532539368,0
0,1,26,22,-0.462393283844,-0.40297961235,0,-2.54316282272,-3.82830488682,0
0,1,26,21,-0.462393283844,-0.402979373932,0,-2.54316282272,-4.23128437996,0
0,1,27,21,-0.462393164635,-0.402979373932,0,-2.08076959848,-4.23128437996,0
0,1,28,21,-0.462393283844,-0.402979373932,0,-1.61837637424,-4.23128437996,0
0,1,28,22,-0.462393283844,-0.40297961235,0,-1.61837637424,-3.82830488682,0
0,1,28,23,-0.462393283844,-0.402979373932,0,-1.61837637424,-3.42532539368,0
0,1,27,23,-0.462393164635,-0.402979373932,0,-2.08076959848,-3.42532539368,0
0,0,28,22,-0.462393283844,-0.40297961235,0,-1.61837637424,-3.82830488682,0
0,1,27,23,-0.462393164635,-0.402979373932,0,-2.08076959848,-3.42532539368,0
0,1,27,22,-0.462393164635,-0.40297961235,0,-2.08076959848,-3.82830488682,0
0,1,27,21,-0.462393164635,-0.402979373932,0,-2.08076959848,-4.23128437996,0
0,1,28,21,-0.462393283844,-0.402979373932,0,-1.61837637424,-4.23128437996,0
0,1,29,21,-0.462393224239,-0.402979373932,0,-1.1559831202,-4.23128437996,0
0,1,29,22,-0.462393224239,-0.40297961235,0,-1.1559831202,-3.82830488682,0
0,1,29,23,-0.462393224239,-0.402979373932,0,-1.1559831202,-3.42532539368,0
0,1,28,23,-0.462393283844,-0.402979373932,0,-1.61837637424,-3.42532539368,0
0,0,29,22,-0.462393224239,-0.40297961235,0,-1.1559831202,-3.82830488682,0
0,1,28,23,-0.462393283844,-0.402979373932,0,-1.61837637424,-3.42532539368,0
0,1,28,22,-0.462393283844,-0.40297961235,0,-1.61837637424,-3.82830488682,0
0,1,28,21,-0.462393283844,-0.402979373932,0,-1.61837637424,-4.23128437996,0
0,1,29,21,-0.462393224239,-0.402979373932,0,-1.1559831202,-4.23128437996,0
0,1,30,21,-0.462393254042,-0.402979373932,0,-0.693589881063,-4.23128437996,0
0,1,30,22,-0.462393254042,-0.40297961235,0,-0.693589881063,-3.82830488682,0
0,1,30,23,-0.462393254042,-0.402979373932,0,-0.693589881063,-3.42532539368,0
0,1,29,23,-0.462393224239,-0.402979373932,0,-1.1559831202,-3.42532539368,0
0,0,30,22,-0.462393254042,-0.40297961235,0,-0.693589881063,-3.82830488682,0
0,1,29,23,-0.462393224239,-0.402979373932,0,-1.1559831202,-3.42532539368,0
0,1,29,22,-0.462393224239,-0.40297961235,0,-1.1559831202,-3.82830488682,0
0,1,29,21,-0.462393224239,-0.402979373932,0,-1.1559831202,-4.23128437996,0
0,1,30,21,-0.462393254042,-0.402979373932,0,-0.693589881063,-4.23128437996,0
0,1,31,21,-0.462393254042,-0.402979373932,0,-0.231196627021,-4.23128437996,0
0,1,31,22,-0.462393254042,-0.40297961235,0,-0.231196627021,-3.82830488682,0
0,1,31,23,-0.462393254042,-0.402979373932,0,-0.231196627021,-3.42532539368,0
0,1,30,23,-0.462393254042,-0.402979373932,0,-0.693589881063,-3.42532539368,0
0,0,31,22,-0.462393254042,-0.40297961235,0,-0.231196627021,-3.82830488682,0
0,1,30,23,-0.462393254042,-0.402979373932,0,-0.693589881063,-3.42532539368,0
0,1,30,22,-0.462393254042,-0.40297961235,0,-0.693589881063,-3.82830488682,0
0,1,30,21,-0.462393254042,-0.402979373932,0,-0.693589881063,-4.23128437996,0
0,1,31,21,-0.462393254042,-0.402979373932,0,-0.231196627021,-4.23128437996,0
0,1,32,21,-0.462393254042,-0.402979373932,0,0.231196627021,-4.23128437996,0
0,1,32,22,-0.462393254042,-0.40297961235,0,0.231196627021,-3.82830488682,0
0,1,32,23,-0.462393254042,-0.402979373932,0,0.231196627021,-3.42532539368,0
0,1,31,23,-0.462393254042,-0.402979373932,0,-0.231196627021,-3.42532539368,0
0,0,32,22,-0.462393254042,-0.40297961235,0,0.231196627021,-3.82830488682,0
0,1,31,23,-0.462393254042,-0.402979373932,0,-0.231196627021,-3.42532539368,0
0,1,31,22,-0.462393254042,-0.40297961235,0,-0.231196627021,-3.82830488682,0
0,1,31,21,-0.462393254042,-0.402979373932,0,-0.231196627021,-4.23128437996,0
0,1,32,21,-0.462393254042,-0.402979373932,0,0.231196627021,-4.23128437996,0
0,1,33,21,-0.462393254042,-0.402979373932,0,0.693589881063,-4.23128437996,0
0,1,33,22,-0.462393254042,-0.40297961235,0,0.693589881063,-3.82830488682,0
0,1,33,23,-0.462393254042,-0.402979373932,0,0.693589881063,-3.42532539368,0
0,1,32,23,-0.462393254042,-0.402979373932,0,0.231196627021,-3.42532539368,0
0,0,33,22,-0.462393254042,-0.40297961235,0,0.693589881063,-3.82830488682,0
0,1,32,23,-0.462393254042,-0.402979373932,0,0.231196627021,-3.42532539368,0
0,1,32,22,-0.462393254042,-0.40297961235,0,0.231196627021,-3.82830488682,0
0,1,32,21,-0.462393254042,-0.402979373932,0,0.231196627021,-4.23128437996,0
0,1,33,21,-0.462393254042,-0.402979373932,0,0.693589881063,-4.23128437996,0
0,1,34,21,-0.462393224239,-0.402979373932,0,1.1559831202,-4.23128437996,0
0,1,34,22,-0.462393224239,-0.40297961235,0,1.1559831202,-3.82830488682,0
0,1,34,23,-0.462393224239,-0.402979373932,0,1.1559831202,-3.42532539368,0
0,1,33,23,-0.462393254042,-0.402979373932,0,0.693589881063,-3.42532539368,0
0,0,34,22,-0.462393224239,-0.40297961235,0,1.1559831202,-3.82830488682,0
0,1,33,23,-0.462393254042,-0.402979373932,0,0.693589881063,-3.42532539368,0
0,1,33,22,-0.462393254042,-0.40297961235,0,0.693589881063,-3.82830488682,0
0,1,33,21,-0.462393254042,-0.402979373932,0,0.693589881063,-4.23128437996,0
0,1,34,21,-0.462393224239,-0.402979373932,0,1.1559831202,-4.23128437996,0
0,1,35,21,-0.462393283844,-0.402979373932,0,1.61837637424,-4.23128437996,0
0,1,35,22,-0.462393283844,-0.40297961235,0,1.61837637424,-3.82830488682,0
0,1,35,23,-0.462393283844,-0.402979373932,0,1.61837637424,-3.42532539368,0
0,1,34,23,-0.462393224239,-0.402979373932,0,1.1559831202,-3.42532539368,0
0,0,35,22,-0.462393283844,-0.40297961235,0,1.61837637424,-3.82830488682,0
0,1,34,23,-0.462393224239,-0.402979373932,0,1.1559831202,-3.42532539368,0
0,1,34,22,-0.462393224239,-0.40297961235,0,1.1559831202,-3.82830488682,0
0,1,34,21,-0.462393224239,-0.402979373932,0,1.1559831202,-4.23128437996,0
0,1,35,21,-0.462393283844,-0.402979373932,0,1.61837637424,-4.23128437996,0
0,1,36,21,-0.462393164635,-0.402979373932,0,2.08076959848,-4.23128437996,0
0,1,36,22,-0.462393164635,-0.40297961235,0,2.08076959848,-3.82830488682,0
0,1,36,23,-0.462393164635,-0.402979373932,0,2.08076959848,-3.42532539368,0
0,1,35,23,-0.462393283844,-0.402979373932,0,1.61837637424,-3.42532539368,0
0,0,36,22,-0.462393164635,-0.40297961235,0,2.08076959848,-3.82830488682,0
0,1,35,23,-0.462393283844,-0.402979373932,0,1.61837637424,-3.42532539368,0
0,1,35,22,-0.462393283844,-0.40297961235,0,1.61837637424,-3.82830488682,0
0,1,35,21,-0.462393283844,-0.402979373932,0,1.61837637424,-4.23128437996,0
0,1,36,21,-0.462393164635,-0.402979373932,0,2.08076959848,-4.23128437996,0
0,1,37,21,-0.462393283844,-0.402979373932,0,2.54316282272,-4.23128437996,0
0,1,37,22,-0.462393283844,-0.40297961235,0,2.54316282272,-3.82830488682,0
0,1,37,23,-0.462393283844,-0.402979373932,0,2.54316282272,-3.42532539368,0
0,1,36,23,-0.462393164635,-0.402979373932,0,2.08076959848,-3.42532539368,0
0,0,37,22,-0.462393283844,-0.40297961235,0,2.54316282272,-3.82830488682,0
0,1,36,23,-0.462393164635,-0.402979373932,0,2.08076959848,-3.42532539368,0
0,1,36,22,-0.462393164635,-0.40297961235,0,2.08076959848,-3.82830488682,0
0,1,36,21,-0.462393164635,-0.402979373932,0,2.08076959848,-4.23128437996,0
0,1,37,21,-0.462393283844,-0.402979373932,0,2.54316282272,-4.23128437996,0
0,1,38,21,-0.462393283844,-0.402979373932,0,3.00555610657,-4.23128437996,0
0,1,38,22,-0.462393283844,-0.40297961235,0,3.00555610657,-3.82830488682,0
0,1,38,23,-0.462393283844,-0.402979373932,0,3.00555610657,-3.42532539368,0
0,1,37,23,-0.462393283844,-0.402979373932,0,2.54316282272,-3.42532539368,0
0,0,38,22,-0.462393283844,-0.40297961235,0,3.00555610657,-3.82830488682,0
0,1,37,23,-0.462393283844,-0.402979373932,0,2.54316282272,-3.42532539368,0
0,1,37,22,-0.462393283844,-0.40297961235,0,2.54316282272,-3.82830488682,0
0,1,37,21,-0.462393283844,-0.402979373932,0,2.54316282272,-4.23128437996,0
0,1,38,21,-0.462393283844,-0.402979373932,0,3.00555610657,-4.23128437996,0
0,1,39,21,-0.462393283844,-0.402979373932,0,3.46794939041,-4.23128437996,0
0,1,39,22,-0.462393283844,-0.40297961235,0,3.46794939041,-3.82830488682,0
0,1,39,23,-0.462393283844,-0.402979373932,0,3.46794939041,-3.42532539368,0
0,1,38,23,-0.462393283844,-0.402979373932,0,3.00555610657,-3.42532539368,0
0,0,39,22,-0.462393283844,-0.40297961235,0,3.46794939041,-3.82830488682,0
0,1,38,23,-0.462393283844,-0.402979373932,0,3.00555610657,-3.42532539368,0
0,1,38,22,-0.462393283844,-0.40297961235,0,3.00555610657,-3.82830488682,0
0,1,38,21,-0.462393283844,-0.402979373932,0,3.00555610657,-4.23128437996,0
0,1,39,21,-0.462393283844,-0.402979373932,0,3.46794939041,-4.23128437996,0
0,1,40,21,-0.462393045425,-0.402979373932,0,3.93034255505,-4.23128437996,0
0,1,40,22,-0.462393045425,-0.40297961235,0,3.93034255505,-3.82830488682,0
0,1,40,23,-0.462393045425,-0.402979373932,0,3.93034255505,-3.42532539368,0
0,1,39,23,-0.462393283844,-0.402979373932,0,3.46794939041,-3.42532539368,0
0,0,40,22,-0.462393045425,-0.40297961235,0,3.93034255505,-3.82830488682,0
0,1,39,23,-0.462393283844,-0.402979373932,0,3.46794939041,-3.42532539368,0
0,1,39,22,-0.462393283844,-0.40297961235,0,3.46794939041,-3.82830488682,0
0,1,39,21,-0.462393283844,-0.402979373932,0,3.46794939041,-4.23128437996,0
0,1,40,21,-0.462393045425,-0.402979373932,0,3.93034255505,-4.23128437996,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,40,23,-0.462393045425,-0.402979373932,0,3.93034255505,-3.42532539368,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,61,22,-0.462392807007,-0.40297961235,0,13.6406011581,-3.82830488682,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,61,21,-0.462392807007,-0.402979373932,0,13.6406011581,-4.23128437996,0
0,1,62,21,-0.462393760681,-0.402979373932,0,14.102994442,-4.23128437996,0
0,1,62,22,-0.462393760681,-0.40297961235,0,14.102994442,-3.82830488682,0
0,1,62,23,-0.462393760681,-0.402979373932,0,14.102994442,-3.42532539368,0
0,1,61,23,-0.462392807007,-0.402979373932,0,13.6406011581,-3.42532539368,0
0,0,62,22,-0.462393760681,-0.40297961235,0,14.102994442,-3.82830488682,0
0,1,61,23,-0.462392807007,-0.402979373932,0,13.6406011581,-3.42532539368,0
0,1,61,22,-0.462392807007,-0.40297961235,0,13.6406011581,-3.82830488682,0
0,1,61,21,-0.462392807007,-0.402979373932,0,13.6406011581,-4.23128437996,0
0,1,62,21,-0.462393760681,-0.402979373932,0,14.102994442,-4.23128437996,0
0,1,63,21,-0.462392807007,-0.402979373932,0,14.5653877258,-4.23128437996,0
0,1,63,22,-0.462392807007,-0.40297961235,0,14.5653877258,-3.82830488682,0
0,1,63,23,-0.462392807007,-0.402979373932,0,14.5653877258,-3.42532539368,0
0,1,62,23,-0.462393760681,-0.402979373932,0,14.102994442,-3.42532539368,0
0,0,63,22,-0.462392807007,-0.40297961235,0,14.5653877258,-3.82830488682,0
0,1,62,23,-0.462393760681,-0.402979373932,0,14.102994442,-3.42532539368,0
0,1,62,22,-0.462393760681,-0.40297961235,0,14.102994442,-3.82830488682,0
0,1,62,21,-0.462393760681,-0.402979373932,0,14.102994442,-4.23128437996,0
0,1,63,21,-0.462392807007,-0.402979373932,0,14.5653877258,-4.23128437996,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,63,23,-0.462392807007,-0.402979373932,0,14.5653877258,-3.42532539368,0
0,0,0,23,-0.462392807007,-0.402979373932,0,-14.5653877258,-3.42532539368,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,22,-0.462392807007,-0.40297961235,0,-14.5653877258,-3.82830488682,0
0,1,1,22,-0.462393760681,-0.40297961235,0,-14.102994442,-3.82830488682,0
0,1,1,23,-0.462393760681,-0.402979373932,0,-14.102994442,-3.42532539368,0
0,1,1,24,-0.462393760681,-0.402979373932,0,-14.102994442,-3.02234601974,0
0,1,0,24,-0.462392807007,-0.402979373932,0,-14.5653877258,-3.02234601974,0
0,0,1,23,-0.462393760681,-0.402979373932,0,-14.102994442,-3.42532539368,0
0,1,0,24,-0.462392807007,-0.402979373932,0,-14.5653877258,-3.02234601974,0
0,1,0,23,-0.462392807007,-0.402979373932,0,-14.5653877258,-3.42532539368,0
0,1,0,22,-0.462392807007,-0.40297961235,0,-14.5653877258,-3.82830488682,0
0,1,1,22,-0.462393760681,-0.40297961235,0,-14.102994442,-3.82830488682,0
0,1,2,22,-0.462392807007,-0.40297961235,0,-13.6406011581,-3.82830488682,0
0,1,2,23,-0.462392807007,-0.402979373932,0,-13.6406011581,-3.42532539368,0
0,1,2,24,-0.462392807007,-0.402979373932,0,-13.6406011581,-3.02234601974,0
0,1,1,24,-0.462393760681,-0.402979373932,0,-14.102994442,-3.02234601974,0
0,0,2,23,-0.462392807007,-0.402979373932,0,-13.6406011581,-3.42532539368,0
0,1,1,24,-0.462393760681,-0.402979373932,0,-14.102994442,-3.02234601974,0
0,1,1,23,-0.462393760681,-0.402979373932,0,-14.102994442,-3.42532539368,0
0,1,1,22,-0.462393760681,-0.40297961235,0,-14.102994442,-3.82830488682,0
0,1,2,22,-0.462392807007,-0.40297961235,0,-13.6406011581,-3.82830488682,0
0,1,3,22,-0.462393760681,-0.40297961235,0,-13.1782078743,-3.82830488682,0
0,1,3,23,-0.462393760681,-0.402979373932,0,-13.1782078743,-3.42532539368,0
0,1,3,24,-0.462393760681,-0.402979373932,0,-13.1782078743,-3.02234601974,0
0,1,2,24,-0.462392807007,-0.402979373932,0,-13.6406011581,-3.02234601974,0
0,0,3,23,-0.462393760681,-0.402979373932,0,-13.1782078743,-3.42532539368,0
0,1,2,24,-0.462392807007,-0.402979373932,0,-13.6406011581,-3.02234601974,0
0,1,2,23,-0.462392807007,-0.402979373932,0,-13.6406011581,-3.42532539368,0
0,1,2,22,-0.462392807007,-0.40297961235,0,-13.6406011581,-3.82830488682,0
0,1,3,22,-0.462393760681,-0.40297961235,0,-13.1782078743,-3.82830488682,0
0,1,4,22,-0.462392807007,-0.40297961235,0,-12.7158145905,-3.82830488682,0
0,1,4,23,-0.462392807007,-0.402979373932,0,-12.7158145905,-3.42532539368,0
0,1,4,24,-0.462392807007,-0.402979373932,0,-12.7158145905,-3.02234601974,0
0,1,3,24,-0.462393760681,-0.402979373932,0,-13.1782078743,-3.02234601974,0
0,0,4,23,-0.462392807007,-0.402979373932,0,-12.7158145905,-3.42532539368,0
0,1,3,24,-0.462393760681,-0.402979373932,0,-13.1782078743,-3.02234601974,0
0,1,3,23,-0.462393760681,-0.402979373932,0,-13.1782078743,-3.42532539368,0
0,1,3,22,-0.462393760681,-0.40297961235,0,-13.1782078743,-3.82830488682,0
0,1,4,22,-0.462392807007,-0.40297961235,0,-12.7158145905,-3.82830488682,0
0,1,5,22,-0.462393760681,-0.40297961235,0,-12.2534213066,-3.82830488682,0
0,1,5,23,-0.462393760681,-0.402979373932,0,-12.2534213066,-3.42532539368,0
0,1,5,24,-0.462393760681,-0.402979373932,0,-12.2534213066,-3.02234601974,0
0,1,4,24,-0.462392807007,-0.402979373932,0,-12.7158145905,-3.02234601974,0
0,0,5,23,-0.462393760681,-0.402979373932,0,-12.2534213066,-3.42532539368,0
0,1,4,24,-0.462392807007,-0.402979373932,0,-12.7158145905,-3.02234601974,0
0,1,4,23,-0.462392807007,-0.402979373932,0,-12.7158145905,-3.42532539368,0
0,1,4,22,-0.462392807007,-0.40297961235,0,-12.7158145905,-3.82830488682,0
0,1,5,22,-0.462393760681,-0.40297961235,0,-12.2534213066,-3.82830488682,0
0,1,6,22,-0.462392807007,-0.40297961235,0,-11.7910280228,-3.82830488682,0
